	control_early_01	control_early_02	control_early_03	control_embryo_01	control_embryo_02	control_embryo_03	control_late_01	control_late_02	control_late_03	treatment_early_01	treatment_early_02	treatment_early_03	treatment_embryo_01	treatment_embryo_02	treatment_embryo_03	treatment_late_01	treatment_late_02	treatment_late_03
JGI_V11_301206	22.283466	73.32556	28.684826	4.661048	25.583515	27.186014	32.67658	66.428807	11.577671	21.387468	35.614426	49.889854	12.124004	14.670377	20.914748	18.891968	52.33843	20.003195
JGI_V11_301213	73.535437	251.401919	81.641429	23.305242	76.750545	79.29254	186.005146	132.857615	155.140787	301.80094	166.942624	161.008164	58.195218	200.495158	106.665213	80.290863	110.186168	50.007988
JGI_V11_301215	1479.622136	3427.969922	1268.751934	820.344532	3025.250632	3647.456845	1636.342571	2381.057561	1792.223418	3426.747677	2123.510179	2682.713499	2388.428728	4870.565307	5672.079556	1355.498689	2418.586391	1110.177329
JGI_V11_301219	369.905534	997.751368	456.750696	86.229397	334.717653	421.383213	387.091791	1085.695819	1162.398134	708.162835	554.249512	632.694054	380.693716	596.595349	581.429984	644.688401	1010.958093	500.079878
JGI_V11_301220	10.840494	21.374824	0.0	0.0	11.947138	10.621199	7.540749	6.384402	10.63435	31.111767	11.008576	7.587913	16.087974	11.937257	28.434558	4.359689	16.006301	0.0
JGI_V11_301221	269.629937	458.284749	220.65251	95.551494	765.373486	1057.989035	306.657133	114.174513	150.509719	76.044331	64.551148	288.000519	700.767414	1677.313153	987.176088	132.243774	308.521271	90.014378
JGI_V11_301222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JGI_V11_301229	13.37008	18.33139	13.239151	0.0	0.0	0.0	7.540749	0.0	0.0	16.634697	20.033115	9.070883	0.0	0.0	0.0	0.0	0.0	0.0
JGI_V11_301233	288.404985	347.242593	102.795051	0.0	0.0	0.0	241.456843	0.0	2.743015	510.627859	367.841012	505.488553	0.0	0.0	6.877071	0.0	0.0	0.0
JGI_V11_301236	4617.230215	8501.464029	2370.076108	5.483134	10.659798	0.0	3948.896713	68.692222	70.531931	7370.373098	5171.264667	6468.241211	10.10503	7.335189	31.190519	34.136378	115.627519	50.971255
JGI_V11_301239	35.653545	96.89449	59.576178	20.974718	46.903111	106.478554	57.81241	66.428807	145.87865	64.162404	82.358361	49.889854	80.018424	149.148837	125.488486	70.844879	132.223402	45.007189
JGI_V11_301245	5.859955	7.797269	0.0	0.0	9.931572	11.598825	5.027166	8.303601	6.946602	14.258312	2.225902	4.535441	23.611812	25.689214	18.817248	2.361496	4.009753	8.105876
JGI_V11_301249	37.881892	65.46925	50.750077	18.644194	83.146423	83.823542	37.703746	56.049306	50.941751	59.409634	33.388525	63.496178	58.195218	95.357453	98.299314	44.868423	93.658243	42.50679
JGI_V11_301251	17.826773	62.85048	24.271776	11.652621	63.958787	90.620046	32.67658	2.0759	11.577671	11.881927	8.903607	34.015809	67.894421	88.022265	77.384566	47.229919	88.148935	2.500399
JGI_V11_301254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JGI_V11_301255	283.356591	513.140001	159.729493	220.061549	409.833692	701.991499	191.848488	748.014405	352.549202	633.63815	265.481591	275.998599	298.785059	803.753628	1043.527799	230.051991	324.526079	221.349023
JGI_V11_301256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.07037	0.0	0.0	0.0	0.0	0.0	1.866679
JGI_V11_301259	38.122844	150.735899	38.971438	19.923354	99.031301	153.246864	96.469344	80.130173	77.326836	134.423137	109.803004	113.053609	124.212477	216.183428	125.88475	47.883979	65.023126	46.42673
JGI_V11_301262	31.196852	75.94433	48.543552	9.322097	51.16703	54.372028	27.649414	49.821605	34.733012	85.549873	62.325246	70.299339	36.372011	73.351887	73.201617	25.976456	68.866355	22.503595
JGI_V11_301263	44.566932	167.60128	26.478301	27.966291	85.278383	56.637529	50.271661	128.705814	97.252434	102.18457	73.454755	81.637943	38.796812	73.351887	140.128809	73.206375	71.621009	40.00639
JGI_V11_301266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JGI_V11_301267	93.505353	232.146013	105.124591	93.915194	213.51658	331.309861	69.380704	288.07724	227.372005	218.320778	119.674818	176.882209	206.858492	352.064228	387.237056	138.166081	222.67518	109.869988
JGI_V11_301268	606.110272	1272.722217	613.413978	727.123562	1407.093317	2478.458254	691.235341	2144.404935	1810.747691	955.306911	696.707218	859.466117	1789.502945	4159.052002	3695.635905	1693.192613	2457.15155	1172.687314
JGI_V11_301269	233.976392	447.809669	172.108958	128.178833	383.752723	466.693236	273.980553	435.939048	368.169927	553.697787	316.078035	360.567579	354.020908	731.073809	629.533903	255.041565	297.502654	155.024762
JGI_V11_301270	5.613687	19.45527	5.687715	0.0	10.785749	0.0	17.973984	21.125678	0.0	29.700067	33.366332	17.139135	0.0	17.363342	15.780479	11.279579	35.810505	0.0
JGI_V11_301272	1009.441005	2118.584925	823.033863	598.944729	1656.532587	2245.111636	1359.848434	1199.870331	1007.257347	1951.012374	1335.540993	1467.215244	1573.69568	3271.494167	3059.827577	663.580368	1077.069794	565.090262
JGI_V11_301273	31.196852	47.13786	50.750077	102.543066	513.802257	548.251277	35.190163	313.460934	263.970891	78.420717	37.840328	54.425295	397.667321	943.794281	1108.481624	210.173142	391.160897	177.528357
JGI_V11_301274	8.913386	20.95016	19.858726	11.652621	98.07014	77.027039	42.730912	47.745705	39.36408	66.53879	40.06623	36.28353	38.796812	119.808082	85.750465	16.530472	66.111701	32.505192
JGI_V11_301277	178.267727	343.058869	158.869807	72.246251	176.952644	206.160604	183.491563	178.52742	185.242731	280.413471	193.653444	265.323313	152.762447	359.424247	399.47168	170.02771	198.335103	62.509985
JGI_V11_301280	49.023625	175.45759	57.369653	30.296815	104.466019	138.19557	70.380326	188.906921	203.767004	130.701194	109.069181	106.582869	111.540834	183.379718	209.147476	125.159287	176.297869	92.514777
JGI_V11_301283	0.0	2.67925	2.580259	0.0	0.0	0.0	0.0	0.0	7.115906	0.0	2.397842	0.0	0.0	0.0	0.0	0.0	3.096449	0.0
JGI_V11_301285	98.04725	235.689299	105.913205	58.263106	134.313453	246.939625	133.219902	157.768417	180.611662	240.01492	198.105247	188.220812	135.788841	376.539687	347.184811	132.243774	148.751327	87.513979
JGI_V11_301328	20.055119	44.51909	183.141583	6.991573	78.882504	77.027039	17.595081	361.20664	247.762152	7.129156	2.225902	18.141765	152.762447	276.292108	437.118225	172.389206	942.091738	412.565899
JGI_V11_301332	2807.716703	6858.558614	3018.526339	1291.110428	5044.216346	4628.418842	4049.382307	5380.733389	4832.519733	6178.601914	4195.82462	5288.324498	3685.697123	9078.518567	8863.670043	2909.363039	5118.147511	2337.87343
JGI_V11_301339	2.228347	18.33139	8.8261	2.330524	2.13196	0.0	0.0	0.0	0.0	0.0	0.0	6.803162	4.849601	9.780252	12.548849	2.361496	13.773271	2.500399
JGI_V11_301345	42.338585	91.65695	28.684826	16.31367	49.03507	56.637529	80.434658	93.41551	90.305831	87.926258	55.647541	95.244266	67.894421	95.357453	73.201617	33.060944	77.130318	17.502796
JGI_V11_301351	0.0	2.61877	4.41305	34.957864	10.659798	11.327506	2.513583	26.986703	23.155341	0.0	0.0	0.0	14.548804	12.225315	2.091475	7.084488	0.0	0.0
JGI_V11_301363	13.37008	20.95016	19.858726	449.791178	1279.175743	2068.402546	32.67658	1967.953416	1586.14088	104.560955	51.195738	29.480368	1231.798775	894.893023	1361.55007	422.707779	184.561832	175.027957
JGI_V11_301367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JGI_V11_301372	124.787409	204.26406	94.880579	30.296815	157.765008	167.647085	113.111238	93.41551	131.985446	297.048169	207.008854	240.378386	162.46165	229.835913	202.873052	80.290863	148.751327	67.510784
JGI_V11_301376	173.811034	408.528119	176.522008	72.246251	185.480483	339.825172	218.681726	213.817723	199.135935	363.586959	255.97869	303.874564	220.656867	391.210065	315.812689	118.074799	247.918878	102.516375
JGI_V11_301378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1518	0.0	0.0	0.0	2.267721	0.0	0.0	0.0	2.361496	0.0	0.0
JGI_V11_301381	120.330716	403.290579	110.326255	53.602057	170.556766	258.267131	125.679153	249.108027	252.39322	289.919013	184.749837	183.685371	160.036849	315.413115	349.276285	132.243774	159.769944	105.016774
JGI_V11_301382	44.566932	144.03235	48.543552	123.517785	370.960965	468.958737	75.407492	321.764535	296.388369	130.701194	77.906558	117.921473	206.108063	305.632863	334.635962	122.797791	38.565159	42.50679
JGI_V11_301383	11.141733	31.42524	17.652201	2.330524	10.659798	40.779021	15.081498	29.062603	18.524273	38.022166	26.71082	29.480368	26.672808	36.675944	35.555071	14.168976	8.263963	7.501198
JGI_V11_301389	60.165358	128.31973	48.543552	2.330524	93.806221	151.788577	35.190163	49.821605	43.995149	57.033248	46.743935	27.212648	106.691233	146.703774	181.958304	40.145432	68.866355	30.004793
JGI_V11_301390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JGI_V11_301391	0.0	0.0	4.41305	16.31367	85.278383	79.29254	2.513583	134.933515	90.305831	14.258312	6.677705	2.267721	43.646413	7.335189	58.561293	16.530472	5.509308	10.001598
JGI_V11_301392	4.456693	0.0	4.41305	18.644194	119.389736	61.168531	5.027166	178.52742	162.087389	11.881927	2.225902	4.535441	43.646413	4.890126	35.555071	18.891968	8.263963	7.501198
JGI_V11_301394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JGI_V11_301396	15.598426	20.95016	0.0	2.330524	6.395879	18.124009	10.054332	6.227701	16.208739	30.89301	6.677705	13.606324	7.274402	2.445063	20.914748	4.722992	5.509308	0.0
JGI_V11_301398	73.535437	170.22005	59.576178	11.652621	46.903111	77.027039	40.217329	58.125206	104.199036	159.217819	73.454755	145.13412	80.018424	97.802516	85.750465	49.591415	110.186168	42.50679
JGI_V11_301400	33.425199	78.5631	44.130502	48.941009	140.709332	108.744055	60.325993	56.049306	34.733012	64.162404	53.42164	31.748089	138.213642	295.852612	211.238951	28.337952	44.074467	15.002396
JGI_V11_301404	0.0	0.0	0.0	2.330524	2.13196	2.265501	0.0	2.0759	0.0	2.376385	6.677705	6.803162	2.424801	2.445063	4.18295	2.361496	0.0	2.500399
JGI_V11_301406	813.346505	1806.951296	703.881508	449.791178	1097.959179	1769.356395	1050.677718	1444.826558	1623.189426	1558.908791	1282.119353	1356.096934	1663.413307	2687.124133	2336.17731	1168.940507	1757.469382	757.621015
JGI_V11_301407	73.535437	204.26406	68.402278	41.949436	91.674262	160.850581	103.056905	159.844318	131.985446	144.959506	86.810165	92.976546	89.717627	237.171102	204.964527	87.375351	148.751327	60.009585
JGI_V11_301410	17.826773	54.99417	17.652201	6.991573	14.923717	40.779021	25.135831	31.138503	55.572819	71.291561	37.840328	24.944927	19.398406	44.011132	69.018667	21.253464	30.301196	17.502796
JGI_V11_301413	49.023625	149.26989	35.304402	2.330524	12.791757	13.593007	70.380326	6.227701	9.262137	154.465048	86.810165	77.102501	19.398406	58.68151	46.012445	21.253464	2.754654	2.500399
JGI_V11_301417	1011.669352	2566.394594	1034.860273	354.239684	912.478697	1236.963626	1302.036024	693.350676	706.23791	1910.613823	1382.284928	1841.389148	957.796292	2401.051773	2285.981915	531.336594	950.3557	462.573887
JGI_V11_301423	2.228347	10.47508	2.206525	0.0	0.0	4.531002	0.0	10.379501	4.631068	16.634697	0.0	4.535441	9.699203	2.445063	10.457374	0.0	0.0	10.001598
JGI_V11_301424	102.503943	178.07636	55.163128	48.941009	108.729938	240.143121	135.733485	149.464816	141.247582	180.605287	233.719674	181.41765	164.88645	251.841479	230.062224	127.520783	242.40957	77.512381
JGI_V11_301427	57.937011	89.03818	41.923977	27.966291	91.674262	65.699533	60.325993	107.946812	85.674763	76.044331	64.551148	70.299339	60.620018	124.698208	133.854385	66.121887	99.167551	50.007988
JGI_V11_301435	8.913386	30.608323	26.478301	2.330524	14.0855	9.062005	5.027166	13.377223	10.375917	30.029379	4.542127	28.52849	10.725537	12.225315	37.050872	0.0	36.880706	2.604563
JGI_V11_301437	423.385852	1029.176608	403.794094	179.450366	486.086782	607.154307	630.909348	348.751238	372.800995	534.686704	378.403281	757.418689	548.004967	1220.08639	1001.816411	380.200852	537.15757	255.040738
JGI_V11_301440	28.968506	60.23171	15.445676	9.322097	51.16703	74.761538	25.135831	58.125206	53.257285	71.291561	17.807213	43.086692	38.796812	73.351887	52.286869	23.61496	66.111701	30.004793
JGI_V11_301441	213.921273	526.372769	203.000309	198.09456	434.919753	487.082746	326.765798	454.62215	497.839838	430.125749	371.725576	405.921992	351.596107	951.12947	803.126309	283.379517	371.878318	270.043134
JGI_V11_301442	102.503943	254.020689	77.228379	48.941009	213.195957	353.418179	105.570488	193.058721	157.456321	216.251067	133.554099	165.543606	252.179277	493.902707	485.222145	153.497238	330.558505	97.515576
JGI_V11_301443	176.039381	471.378599	145.630657	128.178833	219.591836	373.807689	233.763224	271.94293	247.762152	318.435637	231.493772	292.535961	249.754476	430.331071	359.733659	162.943222	214.863028	70.011183
JGI_V11_301444	135.929142	424.240739	141.217607	170.128269	454.107389	749.880879	253.871889	1224.781134	798.859275	586.967182	491.924266	322.016329	477.685746	689.507739	851.230228	656.495881	1126.65357	527.584271
JGI_V11_301445	42.338585	65.46925	50.750077	13.983145	57.562908	92.885547	25.135831	16.607202	9.262137	14.258312	17.807213	79.370222	87.292827	146.703774	138.037334	14.168976	88.148935	17.502796
JGI_V11_301446	2.228347	20.95016	4.41305	2.330524	14.923717	9.062005	5.027166	0.0	0.0	2.376385	6.677705	11.338603	12.124004	14.670377	14.640323	0.0	0.0	5.000799
JGI_V11_301448	26.740159	82.714887	43.825447	16.31367	140.503758	139.694431	47.758078	39.442104	48.626217	18.761694	8.903607	58.809445	115.943483	184.858997	174.778279	37.783936	106.597223	25.003994
JGI_V11_301455	17.826773	68.08802	17.652201	11.652621	31.979394	38.513519	32.67658	18.683102	13.893205	54.656863	24.484918	31.748089	26.672808	39.121006	56.469819	2.361496	19.282579	15.002396
JGI_V11_301461	31.196852	62.85048	28.684826	13.983145	51.16703	40.779021	42.730912	31.138503	41.679614	66.53879	33.388525	63.496178	31.52241	75.79695	112.939637	11.80748	13.773271	15.002396
JGI_V11_301462	69.078744	209.5016	50.750077	237.713472	524.462055	801.987406	93.002573	712.033778	523.310714	197.239984	151.361313	174.614488	652.271399	1146.734503	1169.134392	441.599747	561.949458	242.538741
JGI_V11_301464	222.834659	557.798009	150.043707	177.119842	449.84347	641.136824	236.276807	330.068136	254.708755	394.479968	280.463609	365.103021	443.738535	1110.058559	926.52332	207.811646	234.145607	137.521966
JGI_V11_301467	6.68504	44.51909	28.684826	0.0	0.0	0.0	27.649414	0.0	0.0	57.033248	35.614426	34.015809	0.0	0.0	0.0	0.0	0.0	0.0
JGI_V11_301472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JGI_V11_301475	37.881892	99.51326	35.304402	27.966291	44.771151	63.434032	52.785244	37.366204	20.839807	80.797102	48.969836	65.763898	72.744022	151.5939	144.311759	35.42244	60.602392	30.004793
JGI_V11_301477	4.456693	5.23754	5.956737	0.0	7.571009	2.993661	3.771784	6.227701	11.577671	0.0	5.936677	0.0	3.204139	4.961512	15.356734	4.722992	0.0	0.0
JGI_V11_301478	0.0	4.766515	6.103444	0.0	0.0	13.593007	0.0	11.413845	9.262137	11.881927	4.451803	0.0	0.0	9.752483	0.0	0.0	0.0	2.500399
JGI_V11_301480	122.559062	343.058869	90.467529	27.966291	240.911432	330.763167	183.491563	33.214404	48.626217	59.409634	66.77705	156.472723	310.374495	633.271292	332.544487	77.929367	110.186168	32.505192
JGI_V11_301481	430.070892	793.487308	315.53309	181.780891	505.274418	663.791836	432.336286	543.88586	495.524304	774.701625	431.824921	585.071921	477.685746	814.205947	1008.090835	273.933533	528.893607	215.034348
JGI_V11_301482	579.370113	1167.971417	458.957221	309.959724	780.297203	967.368989	786.751497	990.204408	970.208801	1197.698217	803.550498	757.418689	887.47707	1559.950133	1403.379566	647.049897	776.812486	400.063902
JGI_V11_301483	153.755915	387.577959	141.217607	51.271533	257.967108	285.453144	203.600228	292.701932	439.951485	358.834188	222.590166	267.591034	206.108063	491.457644	405.746104	281.018021	388.406243	190.030354
JGI_V11_301489	54.25656	100.533701	43.819641	41.766902	104.166926	98.161535	93.445454	81.550074	122.723307	45.977318	86.111728	44.172689	35.20792	146.827735	162.729999	43.967006	81.403834	12.343723
JGI_V11_301492	71.307091	104.7508	44.130502	18.644194	29.847434	38.513519	82.948241	56.049306	60.203887	85.549873	60.099345	72.56706	33.94721	61.126573	62.744243	35.42244	57.847738	25.003994
JGI_V11_301494	106.960636	178.07636	59.576178	16.31367	55.430949	54.372028	75.407492	114.174513	83.359229	223.380223	160.264919	154.205003	24.248007	58.68151	52.286869	68.483383	101.922206	40.00639
JGI_V11_301496	0.0	0.0	2.206525	2.330524	4.263919	6.796503	0.0	10.379501	4.512094	2.376385	0.0	0.0	0.0	7.335189	7.405673	2.361496	0.0	5.000799
JGI_V11_301497	277.02721	650.169883	280.601867	63.859808	302.12446	409.195594	295.669723	303.173749	243.370549	518.92064	284.490352	560.318547	273.352825	588.800463	512.408186	225.875961	358.149695	107.05847
JGI_V11_301500	60.761059	148.345855	82.994468	19.144454	92.268871	139.888354	103.261499	220.404032	183.443433	230.287485	115.482173	171.96483	112.945804	307.278579	233.190713	136.323118	193.897565	69.187856
JGI_V11_301505	40.110239	89.03818	39.717452	37.288388	121.521696	124.602563	57.81241	66.428807	43.995149	128.324809	53.42164	104.315149	128.514439	217.610599	261.434345	30.699448	60.602392	25.003994
JGI_V11_301507	42.338585	175.45759	103.70668	20.974718	76.750545	154.054078	32.67658	72.656508	81.043695	19.011083	33.388525	70.299339	75.168823	154.038963	104.573738	54.314407	101.922206	37.505991
JGI_V11_301510	606.110272	1209.871737	423.65282	333.264966	761.109567	1150.874582	600.746351	927.927402	759.495195	1211.956529	721.192136	786.899057	732.289823	1853.357682	1570.697547	514.806122	683.154243	357.557113
JGI_V11_301511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JGI_V11_301512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JGI_V11_301515	122.559062	230.451759	178.728533	32.627339	134.313453	188.036595	95.516156	134.933515	141.247582	125.948424	122.424591	131.527796	109.116033	298.297674	255.159921	122.797791	264.446804	95.015177
JGI_V11_301516	4441.094754	12072.529671	4282.865223	2213.998026	6707.144812	8119.556108	6294.011977	8195.654098	6789.146075	9964.183778	6361.626931	7866.722848	5419.429652	13002.84453	12005.065136	4333.345111	7591.826987	3145.502433
JGI_V11_301518	33.425199	117.84465	46.337027	60.59363	108.729938	104.213053	42.730912	37.366204	92.621365	123.572038	31.162623	68.031619	75.168823	293.407549	161.043557	40.145432	57.847738	42.50679
JGI_V11_301521	104.73229	214.739139	86.054479	55.932582	138.577372	133.664568	118.138404	211.741823	148.194184	256.649618	149.135411	161.008164	80.018424	293.407549	271.891719	155.858734	140.487364	67.510784
JGI_V11_301522	200.551193	432.097049	150.043707	95.551494	328.321774	314.904659	251.358306	325.916336	231.553413	541.81586	302.722625	310.677726	281.276886	596.595349	491.496569	188.919678	297.502654	150.023963
JGI_V11_301523	49.023625	81.18187	13.239151	13.983145	34.111353	56.637529	32.67658	14.531302	27.78641	54.656863	55.647541	49.889854	46.071214	70.906824	85.750465	28.337952	35.810505	17.502796
